Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781137430,50,,Aggregated,5.300000,0.000000,3700,5000,6300,8200,18000,26000,32000,36000,40000,40000,40000,2337,398,3700.0,6490.332664434736,0.6971249999878637,40118.733125,288.8669234060762
1781137431,50,,Aggregated,5.300000,0.000000,3700,5000,6300,8200,18000,26000,32000,36000,40000,40000,40000,2339,398,3700.0,6488.939167268909,0.6971249999878637,40118.733125,288.8255664814023
1781137432,50,,Aggregated,5.300000,0.000000,3700,5000,6300,8200,18000,26000,32000,36000,40000,40000,40000,2339,398,3700.0,6488.939167268909,0.6971249999878637,40118.733125,288.8255664814023
1781137433,50,,Aggregated,5.300000,0.000000,3700,5000,6300,8200,18000,26000,32000,36000,40000,40000,40000,2339,398,3700.0,6488.939167268909,0.6971249999878637,40118.733125,288.8255664814023
1781137434,50,,Aggregated,6.700000,0.000000,3700,5000,6300,8200,18000,25000,32000,36000,40000,40000,40000,2345,398,3700.0,6495.035143155639,0.6971249999878637,40118.733125,289.0183368869936
1781137435,50,,Aggregated,6.300000,0.000000,3700,5100,6300,8100,17000,25000,32000,36000,40000,40000,40000,2362,398,3700.0,6493.6755939148925,0.6971249999878637,40118.733125,290.8598645215919
1781137436,50,,Aggregated,6.300000,0.000000,3700,5200,6400,8100,17000,25000,32000,36000,40000,40000,40000,2372,398,3700.0,6501.723781246617,0.6971249999878637,40118.733125,290.9089376053963
1781137437,50,,Aggregated,7.300000,0.000000,3700,5200,6400,7900,17000,25000,32000,36000,40000,40000,40000,2383,398,3700.0,6500.126329255971,0.6971249999878637,40118.733125,290.6659672681494
1781137438,50,,Aggregated,7.300000,0.000000,3700,5200,6400,7900,17000,25000,32000,36000,40000,40000,40000,2390,398,3700.0,6491.190717133882,0.6971249999878637,40118.733125,290.87866108786613
1781137439,50,,Aggregated,8.900000,0.000000,3800,5200,6400,7800,17000,25000,31000,36000,40000,40000,40000,2404,398,3700.0,6478.828834838176,0.6971249999878637,40118.733125,291.3943427620632
1781137440,50,,Aggregated,8.900000,0.000000,3800,5200,6400,7700,17000,25000,31000,36000,40000,40000,40000,2415,398,3800.0,6469.500246442641,0.6971249999878637,40118.733125,293.23643892339544
